index,scalar,vector1,vector2,vector3
186,-0.041133839210556696,0.5320837085269806,0.5281710502363107,0.6604773092879479
187,-0.005707522607457936,0.5145375470428911,0.4875261925639783,0.705362848775608
188,0.0356614828428107,0.4902332652820854,0.4428390868526386,0.7498620855916359
189,0.06269751999589625,0.46808748589866694,0.4178095009258072,0.7761432518984863
190,0.09915468676574324,0.426152495305186,0.3665507243614654,0.8210986331176272
191,0.11787030805247652,0.4003470505158024,0.3304442027910959,0.8465432407530455
192,0.15251873855551204,0.3522044480402203,0.2701793799773021,0.883002357757441
193,0.18202926567880112,0.3095286582262865,0.22174936226036235,0.9065784999161373
194,0.21784947683888095,0.2690141548770925,0.17725323256444037,0.9212786122895972
195,0.24801009580476158,0.23161008102568595,0.13181163564724077,0.9313825505420354
196,0.28702130589120567,0.1868094917478572,0.07285717413238682,0.9367031631925117
197,0.3061746790643145,0.1614483700977575,0.033569396564445464,0.937584441694155
198,0.33226734605458536,0.12345438378114888,-0.03338482315907977,0.934474654259652
199,0.3478816325154513,0.10697452882204975,-0.06792057028490496,0.9289357437809455
200,0.37017483607860596,0.08369592693890315,-0.13216094013899207,0.9156959475991978
201,0.3804254319148811,0.07370297410130078,-0.16191597186982976,0.9075392996528843
202,0.399441808540641,0.06680599767584254,-0.20385690390238115,0.8913055385195654
203,0.41099788008299615,0.0650770083074104,-0.2290903608079562,0.8799791657430991
204,0.42731614905842386,0.06683203229421864,-0.2699429112953975,0.860270430071073
205,0.4377969998305419,0.06743252304605231,-0.2951624171651982,0.8465611550669082
206,0.45785195670908213,0.06513161521139854,-0.3307930993521598,0.8226210451104513
207,0.47349488788419813,0.06149181248148669,-0.35740545398842893,0.8026722180346079
208,0.4851451715301086,0.0644764923780869,-0.38383097117967024,0.783039417931761
209,0.48392026042993447,0.06898994005875611,-0.40164071530365986,0.774432892849005
210,0.47885519232253115,0.08009805865155868,-0.4285707161926488,0.7619771302395651
211,0.465760722576773,0.09387776675928854,-0.4409649491622064,0.7614485063505108
212,0.4274568009254131,0.1153058524291288,-0.4667432448692954,0.7655951848771547
213,0.3980201688205499,0.1306633464211895,-0.47729728307691305,0.7724599269097876
214,0.34302228773327653,0.14501342092507916,-0.49545340975179764,0.7847501109494361
215,0.28837135528707486,0.1477168211569182,-0.5140932333084559,0.7941850223113303
216,0.24279264109688722,0.15157024402663308,-0.5257034515104615,0.8010705809258587
217,0.19658539706684378,0.15006109645325147,-0.5376929736916936,0.8060534194666649
218,0.15534628589186805,0.14777376740527298,-0.5570830135341903,0.8023022878928611
219,0.12339140785943419,0.14073902912456918,-0.582996830901764,0.7906211363896368
220,0.11704212007262677,0.13423862549121882,-0.6105640992539307,0.7716816793583797
221,0.10476307848971922,0.12191516694695996,-0.6451564309189795,0.746950178457396
222,0.09094067524188955,0.11256439538338159,-0.676917749209573,0.7216934330334236
223,0.07506766735402126,0.10506487310220151,-0.7062763219039677,0.6960603241643983
224,0.056566485690595796,0.09620964529515014,-0.7260239601557564,0.6785522427407854
225,0.0314713142830205,0.0925321077551919,-0.7453635540461752,0.659454727567659
226,0.022573703109337113,0.06967350123056805,-0.7705782535019033,0.6331233579517992
227,0.006687574296256768,0.056469993638296086,-0.782092078326458,0.6205629679472696
228,0.002786746962084342,0.02901271660848376,-0.8053727958895092,0.5920516497379941
229,0.002265600828774717,0.0036591949752887644,-0.8224508512739329,0.5688198964380557
230,0.006346595680001208,-0.012698856040281486,-0.8348421022398017,0.5503063911189573
231,0.012144837684524266,-0.028141585288851335,-0.8490852766800095,0.5273658568965935
232,0.021594431138723186,-0.0401585631609897,-0.8605273950595627,0.5073594117592021
233,-0.02400133658828542,0.04198840492865182,0.8656852091531234,-0.4982469551808987
234,-0.025565644473212728,0.0459846320667993,0.8748360819638142,-0.4815533627029854
235,-0.022862138497380405,0.03957867270073537,0.8794644293001808,-0.47376488777270315
236,-0.021953266612636406,0.029365606001178865,0.8878698982405725,-0.4586313978212717
237,-0.020707264717265677,0.016163509845287596,0.8926276875350919,-0.45002862307098274
238,-0.015384819243281632,-0.003323851590180591,0.9000184960413997,-0.43556740710346475
239,-0.00886986134189475,-0.02780271665431066,0.9093689071205234,-0.41496569167684283
240,0.00931339757954273,-0.059097951336411,0.9196566813090672,-0.388139512671613
241,0.026809122643573047,-0.08328328299000867,0.9369624705178301,-0.33829941554577436
242,0.06343319501735184,-0.09398622107315262,0.9557990097281314,-0.27127674618551967
243,0.07631361523276743,-0.07349596943587305,0.9706301698987165,-0.21598992543444018
244,0.11184884029731719,-0.09249926751198433,0.9605390660321325,-0.23727289154054304
245,0.1576812675731844,-0.03639886352858971,0.9761177597905505,-0.14493398363330165
246,0.22069481579898545,0.032807469550636875,0.9660094143668119,-0.13054991220152182
247,0.2450278920945064,0.1546034398135763,0.9541369821256458,-0.0753772368404286
248,0.25013144714193813,0.24780793541784824,0.9343202435103853,-0.05541812755152854
249,0.22039052488115385,0.35107254910104946,0.9093120573401087,-0.03643712648109796
250,0.18809019375362318,0.4187902876042489,0.8879587004439604,-0.027678878733577054
251,0.15712255849604703,0.4669676352423293,0.8686931240736838,-0.05124436978777928
252,0.13535605922839924,0.496197848402068,0.853941738399069,-0.07905656134245001
253,0.1268479101896031,0.5074094144039686,0.8402025978867291,-0.14319528050583005
254,0.1255088687135678,0.5017740642581627,0.8314044974979884,-0.2030686432027429
255,0.13366920064622875,0.48607993976185554,0.8176397042358408,-0.2780722046822299
256,0.14812400370094467,0.4528118074451783,0.8031693780988713,-0.3576865899780223
257,0.1754058067708178,0.41626157693683435,0.7736584771078812,-0.4443103232159391
258,0.18209838595991154,0.3723281845162009,0.7634179787648936,-0.49538357920321674
259,-0.20502817261928438,-0.3344376113512379,-0.7458417323436144,0.5383633000500238
260,-0.21581495785114974,-0.3013322010222777,-0.7460882605038494,0.5531501750276466
261,-0.2243485009890312,-0.2794897595409928,-0.7589731750629983,0.5436110226535916
262,-0.2292556220580068,-0.2658589639735703,-0.7795911341303156,0.5186506865078891
263,0.23722217879582086,0.2686347248077583,0.8083884250558283,-0.46697877548190664
264,0.23481846009848104,0.2718318912873303,0.8342445768905108,-0.41833443511729196
265,0.22952279613399132,0.2776377978036838,0.8667725150848564,-0.3448796114284337
266,0.20678774946645787,0.2720277952881849,0.9052336463815592,-0.25257028867226833
267,0.18175695557741817,0.25122293612878455,0.9373607222959883,-0.1587649890838789
268,0.1630022557935576,0.23648993550490996,0.952426162334872,-0.10191751719485291
269,0.14458268402847735,0.20990330330307466,0.9667255581136114,-0.02186655051683572
270,0.14130548675623697,0.199577393436956,0.9695726340753767,0.011425003003457205
271,0.14528511031131114,0.17918733216383717,0.9718237145284421,0.048402526731336847
272,0.1612538854823482,0.17027550805308914,0.9702286290704428,0.060496637147837894
273,0.1935942679686146,0.16962922552211968,0.9649650712114104,0.05088807915828588
274,0.2245962036475708,0.1890665753750205,0.9555547282507121,0.026935788474975804
275,0.2615765590959647,0.19536609470171074,0.9448993381013361,-0.02397985880221986
276,0.29663262712176547,0.21127230872837371,0.9283812427863937,-0.07403623527579893
277,0.3155650031724522,0.213458977939598,0.9153878725257113,-0.13007319609590712
278,0.319239189872099,0.22025603225076543,0.9124731827865723,-0.13025479109152974
279,0.31899792684052936,0.21689238631176852,0.906856102513279,-0.16973516066465352
280,0.30538650392121786,0.20483758019919862,0.9027364729480534,-0.22326555795782982
281,0.3030440504085611,0.18818638921343306,0.8918072797297265,-0.2782623981925136
282,0.3013356492890736,0.16221015551893428,0.8738210521047747,-0.3454293861450707
283,0.2953948250045125,0.14533422044497923,0.8663553415193199,-0.37556395453923214
284,0.28198976778724394,0.11999305042459368,0.856320926295753,-0.4156896798106502
285,0.2811352274759879,0.10619523745823697,0.8472229868725405,-0.43806251372148286
286,0.27634166504536645,0.09777381657449431,0.8365128849903147,-0.46294898012371954
287,0.27560393941245104,0.10794196024639666,0.8233398588574776,-0.48425455972561826
288,-0.2702963317210077,-0.1389978131753655,-0.8036954949165667,0.5115594319738901
289,-0.2733836592115741,-0.1659747650103922,-0.7834216330844583,0.5328830050499965
290,-0.28905437175326915,-0.1641321739806435,-0.7723257736886681,0.541314233076233
291,-0.2720034591393782,-0.2263274569353666,-0.7427129453963371,0.5684782152326324
292,-0.25560932218080545,-0.2751724645300057,-0.7227451631826741,0.5801580976551145
293,-0.20569082427713825,-0.362271530875804,-0.6865960146619817,0.5958494234077736
294,-0.15035825158158034,-0.4353846774328731,-0.6494646506639469,0.6050026829493909
295,-0.07955053017947401,-0.5101766527465337,-0.6101543495225205,0.6009186017251064
296,0.0076211677355269986,-0.574482922549408,-0.5733511117467697,0.5841059768228539
297,0.12384313623461543,-0.6385213381877066,-0.5319759460598432,0.5421761439793251
298,0.1913091688589712,-0.6667165961153916,-0.5016857886867352,0.5169150334480163
299,-0.2965373890215502,0.7017411729270369,0.44849954051959295,-0.46741102392325146
300,-0.35738190228864697,0.7141326048087165,0.4146583555834918,-0.43629261603935077
301,-0.4365064728951615,0.7204576000368959,0.3576264782990868,-0.40312063664503056
302,-0.489392282488984,0.7209925684734839,0.3187489733599182,-0.3729128611729948
303,-0.5337129245963932,0.7204570263563108,0.2868528288070831,-0.33735388229270574
304,-0.5642952308467908,0.70258582661597,0.25533565680144904,-0.35035375129673413
305,-0.599509094614953,0.6824025173741444,0.22625833753284832,-0.3517425400093963
306,-0.6211767361275957,0.6750561302464708,0.21416675991376777,-0.3355164414131832
307,-0.6455671099793414,0.6512894668557363,0.20011350186366927,-0.344992352447921
308,0.6581060896693792,-0.6369014128086464,-0.20001663035237338,0.34820441221344567
309,0.6764542993945332,-0.6124455655084129,-0.19832110881046017,0.3577551507943964
310,0.6878716288203042,-0.5916137652064799,-0.20623352239554504,0.36646078824703693
311,0.6973936302992115,-0.569038947642623,-0.22707258756883084,0.3718532512412102
312,0.7056624005492883,-0.544857274175455,-0.25822053215777657,0.37214685811016046
313,0.7111864586538698,-0.5313650091047232,-0.27709208473182595,0.3675391471741147
314,0.7174423615412898,-0.5136811540927264,-0.2942796523718097,0.3671615666105979
315,0.7253063448631083,-0.4963697059680009,-0.28513909775712737,0.38241798601636146
316,0.7309589922407004,-0.48941003742645,-0.26161209438770094,0.3971597650804794
317,0.7329687884480942,-0.48003468617672296,-0.21034776998550664,0.43367876462915766
318,0.7294950935858471,-0.47634859075810415,-0.17026915536355994,0.46036653141678785
319,0.7216912602271897,-0.47559898756416336,-0.1367495053694553,0.48401126094424995
320,0.7141385363132213,-0.4707079950214029,-0.11195816057133487,0.5058710355978322
321,0.6971912942767385,-0.4628960379921729,-0.08693069709237064,0.5404577792010298
322,0.6835642408431509,-0.4577941743922479,-0.06011404628093039,0.5652881778109116
323,0.6653620085403918,-0.44418121808139666,-0.015436089878577357,0.5997984413318214
324,0.6555220117427063,-0.42784161969749307,0.017426872317518667,0.6220440054342217
325,0.6252119137358613,-0.4155623046520052,0.11083886604228356,0.6512547732258983
326,0.6148195044110686,-0.4112189872814342,0.15331428411253673,0.6552790640498288
327,0.5886605419412604,-0.41995898434361106,0.2357658426430167,0.6492516347867999
328,0.5578824185208142,-0.43286027926608817,0.300006436565662,0.6414010631096776
329,0.5233181615821368,-0.44760961558520507,0.3634296348698531,0.6274572768661807
330,0.4793165053585796,-0.4651501486963936,0.42602177869190494,0.6102429605810682
331,0.4055163250120519,-0.4834899908167172,0.5080223143666924,0.5862655260496563
332,0.35106752162183796,-0.49211536013151264,0.5606592316118121,0.5658933588525183
333,0.3174937671057533,-0.5320588590312373,0.5559406752697532,0.5541128440633618
334,0.2089825183950667,-0.5256208351213911,0.6410649974442848,0.5187337599803059
335,0.10833786210713725,-0.502072877446259,0.7086641794995411,0.4837156334677747
336,0.01677924896794647,-0.45801400970404793,0.7738194778397078,0.43720137172105644
337,-0.05876005592230861,-0.3969638084460046,0.8310073001275842,0.38521923335512975
338,-0.11241531208117182,-0.31706314637877314,0.881826115562459,0.33047913811632645
339,-0.15531707277746024,-0.23079899179434823,0.9248400318075848,0.259382628286281
340,-0.17326617029322156,-0.1433293576399802,0.952119067749654,0.20713476361528682
341,-0.19318546902258554,-0.08415094872785701,0.9594551984915749,0.18719966472784577
342,-0.1852253386730484,-0.006673048006531942,0.9713516462349012,0.1487381043999979
343,-0.18516546350098695,0.049959118299009946,0.9720122616591207,0.13568345812799498
344,-0.17812954313412055,0.11762887546573539,0.968124527073887,0.13102752992199285
345,-0.17506099300778888,0.162948090046921,0.9604674958023761,0.14249125651877628
346,-0.16194730427654183,0.20153900614869244,0.95417525538828,0.15068072750975578
347,-0.14634954122696298,0.23692663143470483,0.9490276348607846,0.14762835557644893
348,-0.1278118029508424,0.28077900241109827,0.9427800342549134,0.1264638361026095
349,-0.10907484852994571,0.3096735123120707,0.9394005881064807,0.09864850863380183
350,-0.09542296957908139,0.3504899818200318,0.9309435893075751,0.03735322004368823
351,-0.09394233750900713,0.36237429856872394,0.9271855089147315,0.013665175399501503
352,-0.1002666488751843,0.37750463152094343,0.9202346640464472,-0.024597060615029042
